row_id,id,State_Code,State_Name,State_ab,County,City,Place,Type,Primary,Zip_Code,Area_Code,ALand,AWater,Lat,Lon
19299,36023354,36,New York,NY,Albany County,Woodside,Albany city,Track,Track,11377,718,519223,0,40.758683,-73.9030015
19300,36023364,36,New York,NY,Albany County,East Elmhurst,Albany city,Track,Track,11369,718,436914,0,40.7644351,-73.8827319
19301,36023374,36,New York,NY,Albany County,East Elmhurst,Albany city,Track,Track,11369,718,155113,0,40.759612,-73.8741249
19302,36023384,36,New York,NY,Albany County,Corona,Albany city,Track,Track,11368,718,238080,0,40.75971,-73.8599795
19303,36023394,36,New York,NY,Albany County,Saint Albans,Albany city,Track,Track,11412,718,200591,0,40.6945622,-73.7648097
19304,36023404,36,New York,NY,Albany County,Corona,Albany city,Track,Track,11368,718,137681,0,40.7437912,-73.8654188
19305,36023414,36,New York,NY,Albany County,Corona,Albany city,Track,Track,11368,718,175706,0,40.7381096,-73.8565445
19306,36023424,36,New York,NY,Albany County,Jamaica,Albany city,Track,Track,11432,718,214219,0,40.7145881,-73.7995605
19307,36023434,36,New York,NY,Albany County,Elmhurst,Albany city,Track,Track,11373,718,159415,0,40.7440007,-73.87109
19308,36023444,36,New York,NY,Albany County,Elmhurst,Albany city,Track,Track,11373,718,198491,0,40.7372204,-73.8762312
19309,36023454,36,New York,NY,Albany County,Elmhurst,Albany city,Track,Track,11373,718,317281,0,40.7397517,-73.8843383
19310,36023464,36,New York,NY,Albany County,Hollis,Albany city,Track,Track,11423,718,168128,0,40.7088026,-73.7649037
19311,36023474,36,New York,NY,Albany County,Woodside,Albany city,Track,Track,11377,718,193535,0,40.7318897,-73.8975137
19312,36023484,36,New York,NY,Albany County,Saint Albans,Albany city,Track,Track,11412,718,182575,0,40.6970946,-73.759763
19313,36023494,36,New York,NY,Albany County,Queens Village,Albany city,Track,Track,11428,718,523476,0,40.7127991,-73.7432268
19314,36023504,36,New York,NY,Albany County,Ridgewood,Albany city,Track,Track,11385,718,153716,0,40.6972245,-73.9032791
19315,36023514,36,New York,NY,Albany County,Queens Village,Albany city,Track,Track,11428,718,194134,0,40.7197386,-73.7384034
19316,36023524,36,New York,NY,Albany County,Ridgewood,Albany city,Track,Track,11385,718,144531,0,40.7071439,-73.9002784
19317,36023534,36,New York,NY,Albany County,Maspeth,Albany city,Track,Track,11378,718,127081,0,40.7172449,-73.902132
19318,36023544,36,New York,NY,Albany County,Middle Village,Albany city,Track,Track,11379,347,487033,0,40.7093274,-73.8835278
19319,36023554,36,New York,NY,Albany County,Springfield Gardens,Albany city,Track,Track,11413,718,512105,0,40.6857824,-73.7419913
19320,36023564,36,New York,NY,Albany County,Glendale,Albany city,Track,Track,11385,718,695127,0,40.70836,-73.8622857
19321,36023574,36,New York,NY,Albany County,Rosedale,Albany city,Track,Track,11422,718,590500,0,40.6598103,-73.7295645
19322,36023584,36,New York,NY,Albany County,Elmhurst,Albany city,Track,Track,11373,718,160095,0,40.723567,-73.8859216
19323,36023594,36,New York,NY,Albany County,Springfield Gardens,Albany city,Track,Track,11413,718,520067,4775,40.6551441,-73.7493644
19324,36023604,36,New York,NY,Albany County,Forest Hills,Albany city,Track,Track,11375,718,133879,0,40.7241686,-73.8514742
19325,36023614,36,New York,NY,Albany County,Forest Hills,Albany city,Track,Track,11375,718,210902,0,40.7184415,-73.8432447
19326,36023624,36,New York,NY,Albany County,Kew Gardens,Albany city,Track,Track,11415,718,101240,0,40.7150342,-73.8340325
19327,36023634,36,New York,NY,Albany County,South Ozone Park,Albany city,Track,Track,11436,718,192534,0,40.670331,-73.7903645
19328,36023644,36,New York,NY,Albany County,South Ozone Park,Albany city,Track,Track,11420,718,369558,0,40.6707019,-73.8039344
19329,36023654,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11355,718,130506,0,40.7596421,-73.8236353
19330,36023664,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11354,718,657467,0,40.7725905,-73.8282176
19331,36023674,36,New York,NY,Albany County,College Point,Albany city,Track,Track,11356,718,956919,2446820,40.7894348,-73.8597684
19332,36023684,36,New York,NY,Albany County,Arverne,Albany city,Track,Track,11692,718,808825,559625,40.5916392,-73.7993734
19333,36023694,36,New York,NY,Albany County,Whitestone,Albany city,Track,Track,11357,718,978866,0,40.7809357,-73.7899124
19334,36023704,36,New York,NY,Albany County,Far Rockaway,Albany city,Track,Track,11691,718,556508,113552,40.5986579,-73.7412531
19335,36023714,36,New York,NY,Albany County,Broad Channel,Albany city,Track,Track,11693,718,6729823,17179336,40.6252538,-73.8137646
19336,36023724,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11358,718,448090,0,40.7690969,-73.7966895
19337,36023734,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11358,718,562493,0,40.7614714,-73.7964295
19338,36023744,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11355,718,184012,0,40.7487999,-73.8125809
19339,36023754,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11366,718,331894,0,40.724133,-73.8079345
19340,36023764,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11365,718,226211,0,40.72864,-73.7900377
19341,36023774,36,New York,NY,Albany County,Flushing,Albany city,Track,Track,11365,718,537655,0,40.7449088,-73.7821539
19342,36023784,36,New York,NY,Albany County,Bayside,Albany city,Track,Track,11361,718,354572,0,40.7612034,-73.7732141
19343,36023794,36,New York,NY,Albany County,Bellerose,Albany city,Track,Track,11426,718,1472032,0,40.7405112,-73.7297229
19344,36023804,36,New York,NY,Albany County,Troy,Albany city,Track,Track,12182,518,1261098,154820,42.7708522,-73.6754508
19345,36023814,36,New York,NY,Albany County,Troy,Albany city,Track,Track,12180,518,2643962,19291,42.7154276,-73.6637362
19346,36023824,36,New York,NY,Albany County,Troy,Albany city,Track,Track,12180,518,51020822,282017,42.7572909,-73.55698
19347,36023834,36,New York,NY,Albany County,West Sand Lake,Albany city,Track,Track,12196,518,4832203,496440,42.6655473,-73.6365436
19348,36023844,36,New York,NY,Albany County,New Lebanon,Albany city,Track,Track,12125,518,149909113,508218,42.5544739,-73.4108458
19349,36023854,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10305,718,771749,0,40.6014736,-74.070295
19350,36023864,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10301,718,1387001,6193,40.6284943,-74.098532
19351,36023874,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10310,718,1150436,520483,40.6432553,-74.1094421
19352,36023884,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10306,718,1006609,344653,40.5528682,-74.1153369
19353,36023894,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10308,718,1129003,0,40.5500383,-74.1597547
19354,36023904,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10312,718,1047110,2592929,40.5296188,-74.1456003
19355,36023914,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10312,718,3407728,2019523,40.525202,-74.1711353
19356,36023924,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10302,718,959812,525979,40.6396581,-74.1330222
19357,36023934,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10307,718,2101292,191617,40.5086733,-74.2386183
19358,36023944,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10314,718,438638,0,40.5909369,-74.1619016
19359,36023954,36,New York,NY,Albany County,Staten Island,Albany city,Track,Track,10308,718,0,80253318,40.5255493,-74.1085843
19360,36023964,36,New York,NY,Albany County,Haverstraw,Albany city,Track,Track,10927,845,817288,0,41.1953168,-73.966493
19361,36023974,36,New York,NY,Albany County,Upper Nyack,Albany city,Track,Track,10960,845,9274058,466368,41.1019611,-73.9497754
19362,36023984,36,New York,NY,Albany County,New City,Albany city,Track,Track,10956,845,15953821,25830,41.1638035,-74.038782
19363,36023994,36,New York,NY,Albany County,Suffern,Albany city,Track,Track,10901,845,2675811,143145,41.117903,-74.1399041
19364,36024004,36,New York,NY,Albany County,Spring Valley,Albany city,Track,Track,10977,845,1106692,5474,41.11564,-74.0463594
19365,36024014,36,New York,NY,Albany County,Blauvelt,Albany city,Track,Track,10913,845,11680057,5903070,41.064726,-73.9246009
19366,36024024,36,New York,NY,Albany County,Madrid,Albany city,Track,Track,13660,315,270885709,18038515,44.8170276,-75.1501326
19367,36024034,36,New York,NY,Albany County,Ogdensburg,Albany city,Track,Track,13669,315,1944631,2091763,44.7011988,-75.4896519
19368,36024044,36,New York,NY,Albany County,Gouverneur,Albany city,Track,Track,13642,315,686319119,9724691,44.2869524,-75.2814193
19369,36024054,36,New York,NY,Albany County,Edinburg,Albany city,Track,Track,12134,518,321888427,31974574,43.2880067,-74.0572423
19370,36024064,36,New York,NY,Albany County,Saratoga Springs,Albany city,Track,Track,12866,518,9646669,141107,43.0759547,-73.7643201
19371,36024074,36,New York,NY,Albany County,Ballston Spa,Albany city,Track,Track,12020,518,50917754,1194384,42.963785,-73.871197
19372,36024084,36,New York,NY,Albany County,Waterford,Albany city,Track,Track,12188,518,27724312,1402132,42.8494522,-73.6888072
19373,36024094,36,New York,NY,Albany County,Ballston Lake,Albany city,Track,Track,12019,518,18006778,50415,42.9065731,-73.8451396
19374,36024104,36,New York,NY,Albany County,Schenectady,Albany city,Track,Track,12304,518,1389598,0,42.7957373,-73.9157741
19375,36024114,36,New York,NY,Albany County,Schenectady,Albany city,Track,Track,12304,518,5400445,29287,42.7776482,-73.902696
19376,36024124,36,New York,NY,Albany County,Scotia,Albany city,Track,Track,12302,518,7206297,69888,42.881277,-73.9116766
19377,36024134,36,New York,NY,Albany County,Schenectady,Albany city,Track,Track,12306,518,3967245,0,42.7815853,-73.9832022
19378,36024144,36,New York,NY,Albany County,Cobleskill,Albany city,Track,Track,12043,518,283750502,791778,42.7460291,-74.5404127
19379,36024154,36,New York,NY,Albany County,Seneca Falls,Albany city,Track,Track,13148,315,147020965,8295337,42.9849056,-76.8452011
19380,36024164,36,New York,NY,Albany County,Prattsburgh,Albany city,Track,Track,14873,607,85825666,8590933,42.5253807,-77.2029807
19381,36024174,36,New York,NY,Albany County,Bath,Albany city,Track,Track,14810,607,109797071,165306,42.3296021,-77.3804038
19382,36024184,36,New York,NY,Albany County,Elkland,Albany city,Track,Track,16920,814,240915419,305708,42.0522413,-77.3470221
19383,36024194,36,New York,NY,Albany County,Huntington,Albany city,Track,Track,11743,631,24237682,5328507,40.921496,-73.4433864
19384,36024204,36,New York,NY,Albany County,Northport,Albany city,Track,Track,11768,631,14105265,3940804,40.9154349,-73.3165788
19385,36024214,36,New York,NY,Albany County,Huntington Station,Albany city,Track,Track,11746,631,2793425,0,40.8411116,-73.3852497
19386,36024224,36,New York,NY,Albany County,Elwood,Albany city,Track,Track,11731,631,4788882,0,40.8474639,-73.3235561
19387,36024234,36,New York,NY,Albany County,Melville,Albany city,Track,Track,11747,631,1694316,0,40.80773,-73.4001202
19388,36024244,36,New York,NY,Albany County,Deer Park,Albany city,Track,Track,11729,631,1613660,0,40.7648272,-73.3604914
19389,36024254,36,New York,NY,Albany County,Dix Hills,Albany city,Track,Track,11746,631,3610909,0,40.7738273,-73.3077725
19390,36024264,36,New York,NY,Albany County,Amityville,Albany city,Track,Track,11701,631,3098218,0,40.7041444,-73.4063842
19391,36024274,36,New York,NY,Albany County,Lindenhurst,Albany city,Track,Track,11757,631,1583077,390058,40.6649067,-73.3770453
19392,36024284,36,New York,NY,Albany County,Babylon,Albany city,Track,Track,11702,631,2430265,51158,40.7058009,-73.3275595
19393,36024294,36,New York,NY,Albany County,Kings Park,Albany city,Track,Track,11754,631,4558518,975480,40.8931822,-73.23381
19394,36024304,36,New York,NY,Albany County,Hauppauge,Albany city,Track,Track,11788,631,4686481,0,40.8379186,-73.2485316
19395,36024314,36,New York,NY,Albany County,Brentwood,Albany city,Track,Track,11717,631,1459852,0,40.7934168,-73.2560876
19396,36024324,36,New York,NY,Albany County,Ronkonkoma,Albany city,Track,Track,11779,631,2749574,859817,40.8239399,-73.1329503
19397,36024334,36,New York,NY,Albany County,Islip,Albany city,Track,Track,11751,631,2248618,0,40.7471087,-73.2289481
19398,36024344,36,New York,NY,Albany County,Islip Terrace,Albany city,Track,Track,11752,631,6032865,65183,40.7561575,-73.1630609
19399,36024354,36,New York,NY,Albany County,Holbrook,Albany city,Track,Track,11741,631,3394116,0,40.7956723,-73.0824971
19400,36024364,36,New York,NY,Albany County,West Islip,Albany city,Track,Track,11795,631,3017798,955660,40.6884603,-73.2995659
19401,36024374,36,New York,NY,Albany County,East Islip,Albany city,Track,Track,11730,631,4307470,389970,40.7218497,-73.1811284
19402,36024384,36,New York,NY,Albany County,Bayport,Albany city,Track,Track,11705,631,5292273,136656,40.7344361,-73.0576685
19403,36024394,36,New York,NY,Albany County,Centereach,Albany city,Track,Track,11720,631,3440873,0,40.8718155,-73.080948
19404,36024404,36,New York,NY,Albany County,Port Jefferson,Albany city,Track,Track,11777,631,2331306,0,40.940271,-73.0902368
19405,36024414,36,New York,NY,Albany County,Miller Place,Albany city,Track,Track,11764,631,3374800,2384608,40.9643991,-72.9721284
19406,36024424,36,New York,NY,Albany County,Shoreham,Albany city,Track,Track,11786,631,18350449,223833,40.9260619,-72.8737747
19407,36024434,36,New York,NY,Albany County,Selden,Albany city,Track,Track,11784,631,2179105,0,40.8598197,-73.0376578
19408,36024444,36,New York,NY,Albany County,Selden,Albany city,Track,Track,11784,631,11473588,0,40.8577888,-73.0015053
19409,36024454,36,New York,NY,Albany County,Patchogue,Albany city,Track,Track,11772,631,5111451,131923,40.784034,-73.0238888
19410,36024464,36,New York,NY,Albany County,East Patchogue,Albany city,Track,Track,11772,631,6706184,189595,40.7540288,-72.9707759
19411,36024474,36,New York,NY,Albany County,Shirley,Albany city,Track,Track,11967,631,10118418,1724596,40.774845,-72.8836037
19412,36024484,36,New York,NY,Albany County,Calverton,Albany city,Track,Track,11933,631,8320940,5690160,40.9656437,-72.7304235
19413,36024494,36,New York,NY,Albany County,Shelter Island,Albany city,Track,Track,11964,631,31506254,43885540,41.0655576,-72.3195755
19414,36024504,36,New York,NY,Albany County,Bridgehampton,Albany city,Track,Track,11932,631,52740230,15549048,40.9265003,-72.3050375
19415,36024514,36,New York,NY,Albany County,Montauk,Albany city,Track,Track,11954,631,47889178,44916015,41.0475334,-71.9463865
19416,36024524,36,New York,NY,Albany County,Fallsburg,Albany city,Track,Track,12733,845,83049492,1537088,41.7707267,-74.6178671
19417,36024534,36,New York,NY,Albany County,Monticello,Albany city,Track,Track,12701,845,69649462,1546327,41.7041801,-74.7960259
19418,36024544,36,New York,NY,Albany County,Apalachin,Albany city,Track,Track,13732,607,122971722,1633865,42.0445028,-76.2056792
19419,36024554,36,New York,NY,Albany County,Ithaca,Albany city,Track,Track,14850,607,4007702,98150,42.4571983,-76.4587169
19420,36024564,36,New York,NY,Albany County,Slaterville Springs,Albany city,Track,Track,14881,607,53042733,353290,42.4453522,-76.3922573
19421,36024574,36,New York,NY,Albany County,Saugerties,Albany city,Track,Track,12477,845,79836148,3305366,42.1293599,-73.9810968
19422,36024584,36,New York,NY,Albany County,Lake Katrine,Albany city,Track,Track,12449,845,17143630,2143979,41.9945544,-73.9734694
19423,36024594,36,New York,NY,Albany County,Kingston,Albany city,Track,Track,12401,845,1087985,0,41.9352791,-74.0345486
19424,36024604,36,New York,NY,Albany County,New Paltz,Albany city,Track,Track,12561,845,7097507,46188,41.7376193,-74.0873964
19425,36024614,36,New York,NY,Albany County,Ellenville,Albany city,Track,Track,12428,845,129945040,6314963,41.8018748,-74.4239284
19426,36024624,36,New York,NY,Albany County,Glens Falls,Albany city,Track,Track,12801,518,2208585,0,43.3203951,-73.6389363
19427,36024634,36,New York,NY,Albany County,Warrensburg,Albany city,Track,Track,12885,518,164362043,3465463,43.5230523,-73.806561
19428,36024644,36,New York,NY,Albany County,Whitehall,Albany city,Track,Track,12887,518,205648756,5213480,43.5367603,-73.3657984
19429,36024654,36,New York,NY,Albany County,Cambridge,Albany city,Track,Track,12816,518,124120789,137924,42.9931035,-73.3222306
19430,36024664,36,New York,NY,Albany County,Williamson,Albany city,Track,Track,14589,315,36862396,9553,43.2166408,-77.1967091
19431,36024674,36,New York,NY,Albany County,North Rose,Albany city,Track,Track,14516,315,102024738,9609171,43.2460778,-76.8914495
19432,36024684,36,New York,NY,Albany County,Yonkers,Albany city,Track,Track,10705,914,520146,415689,40.9216146,-73.9080468
19433,36024694,36,New York,NY,Albany County,Yonkers,Albany city,Track,Track,10703,914,818618,0,40.9572942,-73.8762893
19434,36024704,36,New York,NY,Albany County,Yonkers,Albany city,Track,Track,10704,914,1747132,59198,40.9249893,-73.8720643
19435,36024714,36,New York,NY,Albany County,Yonkers,Albany city,Track,Track,10703,914,669511,0,40.9645839,-73.8659675
19436,36024724,36,New York,NY,Albany County,Yonkers,Albany city,Track,Track,10710,914,350765,0,40.9494681,-73.8494167
19437,36024734,36,New York,NY,Albany County,Mount Vernon,Albany city,Track,Track,10550,914,277704,0,40.9010623,-73.8371794
19438,36024744,36,New York,NY,Albany County,Mount Vernon,Albany city,Track,Track,10550,914,258507,0,40.9241981,-73.8386898
19439,36024754,36,New York,NY,Albany County,Eastchester,Albany city,Track,Track,10709,914,1547638,0,40.9531024,-73.8230109
19440,36024764,36,New York,NY,Albany County,New Rochelle,Albany city,Track,Track,10805,914,1856236,500944,40.8925058,-73.7883035
19441,36024774,36,New York,NY,Albany County,New Rochelle,Albany city,Track,Track,10801,914,2140275,0,40.9250133,-73.7781676
19442,36024784,36,New York,NY,Albany County,Mamaroneck,Albany city,Track,Track,10543,914,1230402,0,40.9575165,-73.7293235
19443,36024794,36,New York,NY,Albany County,Port Chester,Albany city,Track,Track,10573,914,1042198,25517,41.0071859,-73.681938
19444,36024804,36,New York,NY,Albany County,White Plains,Albany city,Track,Track,10604,914,3361421,260621,41.0537565,-73.7558237
19445,36024814,36,New York,NY,Albany County,White Plains,Albany city,Track,Track,10605,914,5492875,6632,41.0022447,-73.7343491
19446,36024824,36,New York,NY,Albany County,Ardsley,Albany city,Track,Track,10502,914,8715282,68578,40.9974144,-73.8371374
19447,36024834,36,New York,NY,Albany County,Ardsley,Albany city,Track,Track,10502,914,2781218,0,41.0279002,-73.8307154
19448,36024844,36,New York,NY,Albany County,Thornwood,Albany city,Track,Track,10594,914,10536455,2371290,41.1168587,-73.7604532
19449,36024854,36,New York,NY,Albany County,South Salem,Albany city,Track,Track,10590,914,26522811,3979044,41.2482114,-73.6407643
19450,36024864,36,New York,NY,Albany County,Ossining,Albany city,Track,Track,10562,914,785607,1769014,41.1583129,-73.8703996
19451,36024874,36,New York,NY,Albany County,Peekskill,Albany city,Track,Track,10566,914,2066864,518131,41.2947461,-73.9288811
19452,36024884,36,New York,NY,Albany County,Crompond,Albany city,Track,Track,10517,914,4258719,85774,41.3033025,-73.8737265
19453,36024894,36,New York,NY,Albany County,Lincolndale,Albany city,Track,Track,10540,914,7373763,207589,41.3259819,-73.7277119
19454,36024904,36,New York,NY,Albany County,Attica,Albany city,Track,Track,14011,585,92493734,816324,42.82064,-78.2455709
19455,36024914,36,New York,NY,Albany County,Dundee,Albany city,Track,Track,14837,607,185904283,62777929,42.6034394,-76.948305
19456,36024924,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12207,518,2065162,0,42.6644127,-73.7515041
19457,36024934,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12226,518,1830774,84514,42.6905365,-73.8283764
19458,36024944,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12210,518,1583408,14749,42.6690764,-73.763715
19459,36024954,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12206,518,751968,25632,42.6559725,-73.7688498
19460,36024964,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12208,518,1367250,0,42.6609261,-73.7988658
19461,36024974,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12203,518,1905940,0,42.6690192,-73.8204195
19462,36024984,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12209,518,2891045,7882,42.6350182,-73.7852769
19463,36024994,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12202,518,666422,115684,42.6407094,-73.7559718
19464,36025004,36,New York,NY,Albany County,Cohoes,Albany city,Track,Track,12047,518,1515134,660347,42.7702924,-73.6881176
19465,36025014,36,New York,NY,Albany County,Cohoes,Albany city,Track,Track,12047,518,5129074,47672,42.7753767,-73.7222622
19466,36025024,36,New York,NY,Albany County,Watervliet,Albany city,Track,Track,12189,518,853278,130213,42.7289031,-73.7009417
19467,36025034,36,New York,NY,Albany County,Latham,Albany city,Track,Track,12110,518,11558461,1212130,42.7642175,-73.7420167
19468,36025044,36,New York,NY,Albany County,Cohoes,Albany city,Track,Track,12047,518,18011095,2460841,42.7808641,-73.7775287
19469,36025054,36,New York,NY,Albany County,Menands,Albany city,Track,Track,12204,518,8047366,662505,42.6911799,-73.7261881
19470,36025064,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12205,518,20943060,21908,42.7469391,-73.8808746
19471,36025074,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12205,518,3874081,8227,42.7168235,-73.843955
19472,36025084,36,New York,NY,Albany County,Albany,Albany city,Track,Track,12206,518,2378652,0,42.6930948,-73.7942738
19473,36025094,36,New York,NY,Albany County,Delmar,Albany city,Track,Track,12054,518,7780564,23783,42.6215878,-73.8637582
19474,36025104,36,New York,NY,Albany County,Selkirk,Albany city,Track,Track,12158,518,32183507,2015945,42.5647707,-73.7820599
19475,36025114,36,New York,NY,Albany County,Voorheesville,Albany city,Track,Track,12186,518,55227396,196048,42.6323672,-73.952994
19476,36025124,36,New York,NY,Albany County,Schenectady,Albany city,Track,Track,12303,518,22253793,40235,42.7294529,-73.9109795
19477,36025134,36,New York,NY,Albany County,Guilderland,Albany city,Track,Track,12084,518,15806880,162691,42.6907181,-73.9305259
19478,36025144,36,New York,NY,Albany County,Guilderland,Albany city,Track,Track,12084,518,5862100,216734,42.6889487,-73.9123118
19479,36025154,36,New York,NY,Albany County,Cuba,Albany city,Track,Track,14727,585,1528842,26577,42.2312992,-78.3028177
19480,36025164,36,New York,NY,Albany County,Cuba,Albany city,Track,Track,14727,585,131390322,1929125,42.1809786,-78.2297809
19481,36025174,36,New York,NY,Albany County,Almond,Albany city,Track,Track,14804,607,201673165,602203,42.2649384,-77.8588871
19482,36025184,36,New York,NY,Albany County,Wellsville,Albany city,Track,Track,14895,585,154142444,92806,42.0835692,-78.0403295
19483,36025194,36,New York,NY,Albany County,Belfast,Albany city,Track,Track,14711,585,415923992,2123126,42.3835917,-78.0308109
19484,36025204,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,770689,690794,40.8087867,-73.8514252
19485,36025214,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10454,718,1668013,1143135,40.800999,-73.9093729
19486,36025224,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,395564,0,40.8175801,-73.8660962
19487,36025234,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10454,718,127492,0,40.8070025,-73.9208749
19488,36025244,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,212,414588,24677,40.8225183,-73.8782336
19489,36025254,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,63397,0,40.8202946,-73.8633435
19490,36025264,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10454,718,184733,0,40.8113856,-73.9194099
19491,36025274,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10454,347,225393,0,40.8136213,-73.9170376
19492,36025284,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,97889,0,40.824997,-73.8778533
19493,36025294,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,182689,0,40.8256291,-73.8824329
19494,36025304,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,136188,0,40.8326118,-73.8790757
19495,36025314,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,192942,0,40.8332756,-73.8755275
19496,36025324,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,168249,0,40.8330289,-73.8722067
19497,36025334,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10451,718,212430,0,40.8195023,-73.9181767
19498,36025344,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,204891,0,40.8298152,-73.8656233
19499,36025354,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10455,718,140161,0,40.8146752,-73.909389
19500,36025364,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10472,718,217217,0,40.833375,-73.8676557
19501,36025374,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10455,718,197930,0,40.815792,-73.9048714
19502,36025384,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,156789,0,40.8156088,-73.8477354
19503,36025394,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10459,718,213574,0,40.819672,-73.8972847
19504,36025404,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,1024677,1162033,40.8089385,-73.8407005
19505,36025414,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10474,718,2307627,1595761,40.8056822,-73.8856083
19506,36025424,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10473,718,517450,0,40.8254505,-73.8495052
19507,36025434,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10474,718,1357971,431176,40.8072371,-73.8749566
19508,36025444,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10459,718,115615,0,40.8282758,-73.8888941
19509,36025454,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10459,718,156381,0,40.8226294,-73.898734
19510,36025464,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10465,718,604268,925089,40.8092732,-73.8185512
19511,36025474,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10465,718,764724,3460640,40.8217346,-73.7910026
19512,36025484,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10465,718,396820,0,40.8212966,-73.823337
19513,36025494,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10456,718,116306,0,40.836535,-73.9043915
19514,36025504,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10465,718,284310,0,40.8263809,-73.8249096
19515,36025514,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10465,718,162176,0,40.8248672,-73.8186182
19516,36025524,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10460,718,239125,0,40.8368465,-73.8850152
19517,36025534,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10457,718,205837,0,40.8404808,-73.9021708
19518,36025544,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10456,718,151593,0,40.8308225,-73.9136512
19519,36025554,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10456,718,76723,0,40.834835,-73.9151867
19520,36025564,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10456,718,96381,0,40.832265,-73.9181384
19521,36025574,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10461,718,447411,0,40.8374159,-73.8292813
19522,36025584,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10452,718,355564,0,40.831723,-73.9302073
19523,36025594,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10452,718,219844,0,40.8304774,-73.9225235
19524,36025604,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10452,718,177087,0,40.8367437,-73.925447
19525,36025614,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10461,718,124809,0,40.8384912,-73.8475792
19526,36025624,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10453,718,101737,0,40.8513727,-73.9194855
19527,36025634,36,New York,NY,Albany County,Bronx,Albany city,Track,Track,10462,718,192403,0,40.8408055,-73.8582794
